baseline_Distance Travelled,model_Distance Travelled,baseline_No. Of Stops Passed Through,model_No. Of Stops Passed Through,baseline_Non-Collision Destroyed,model_Non-Collision Destroyed,baseline_Non-Vehicle Collision Count,model_Non-Vehicle Collision Count,baseline_Serious Collision Count,model_Serious Collision Count,baseline_Speed,model_Speed,baseline_Speed Limit,model_Speed Limit,baseline_Time Stopped,model_Time Stopped,baseline_Time in speed0-5mph,model_Time in speed0-5mph,baseline_Time in speed10-15mph,model_Time in speed10-15mph,baseline_Time in speed15-20mph,model_Time in speed15-20mph,baseline_Time in speed20-25mph,model_Time in speed20-25mph,baseline_Time in speed25-30mph,model_Time in speed25-30mph,baseline_Time in speed30-35mph,model_Time in speed30-35mph,baseline_Time in speed5-10mph,model_Time in speed5-10mph,baseline_Vehicle-Vehicle Collision Count,model_Vehicle-Vehicle Collision Count,baseline_realtimeSinceStartup,model_realtimeSinceStartup,baseline_totalTimeinminsoFar,model_totalTimeinminsoFar
2799.629,1851.241,1,1.0,0,0.0,0,0.0,0,0.0,0.0233172,0.01544043,30,30.80995,3.900742,5.183945,3.983331,5.310184,0.1488756,0.2381248,0.212989,0.3370124,0.3076675,1.908277,5.236298,2.035638,0.0,0.0,0.1293288,0.1878249,1,1.0,645.4095,610.9415,10.01816,10.01674
1757.16,2518.594,0,1.0,0,0.0,0,0.0,0,0.0,0.01452473,0.02010078,30,30.25807,5.774178,4.06531,5.914807,4.15399,0.1857488,0.1686108,0.2940009,0.229125,0.4206628,1.117729,2.99504,3.825919,0.0,0.4015623,0.2082306,0.1201416,0,0.0,645.4097,610.9416,10.01816,10.01674
2096.038,2571.163,1,0.0,0,0.0,0,0.0,0,0.0,0.01757929,0.02052531,30,32.20454,4.988319,3.641999,5.130414,3.746886,0.2763172,0.2517455,0.3079457,0.4134017,0.5568135,1.409336,3.532197,3.688884,0.0,0.3406674,0.2148034,0.1661668,4,0.0,645.41,610.9417,10.01816,10.01674
2041.349,2078.241,1,1.0,0,0.0,0,0.0,0,0.0,0.01636101,0.01692422,30,35.0,5.314661,4.547404,5.425824,4.6657,0.1911119,0.2309931,0.2481084,0.6475245,0.3922258,1.949245,3.614646,2.353386,0.0,0.0,0.1465754,0.1702252,0,0.0,645.4102,610.9418,10.01816,10.01674
2161.661,2360.673,0,0.0,0,0.0,0,0.0,0,0.0,0.01839218,0.01838491,30,23.94193,5.099914,3.798355,5.197268,3.98885,0.16291,0.345829,0.1885157,0.5111684,0.3039846,1.683121,3.915867,2.622802,0.1227566,0.5852889,0.1271884,0.2800169,1,1.0,645.4103,610.9419,10.01816,10.01674
2342.92,2431.717,1,0.0,0,0.0,0,0.0,0,0.0,0.02053179,0.0201866,30,30.93636,4.782057,4.155922,4.848927,4.269776,0.1687142,0.2595072,0.2165186,0.3929707,0.333731,1.22187,4.299104,2.778099,0.0,0.9270298,0.1514904,0.167826,0,1.0,645.4106,610.942,10.01816,10.01674
1766.789,1514.769,0,1.0,0,0.0,0,0.0,0,0.0,0.01449949,0.01280374,30,28.31257,5.703983,6.151464,5.877505,6.277998,0.2299529,0.1973748,0.3224665,0.2725091,0.4406126,0.6753661,2.947779,2.14417,0.0,0.2838048,0.2001883,0.1658457,3,1.0,645.4108,610.9421,10.01816,10.01674
1535.231,1901.672,0,0.0,0,0.0,0,0.0,0,0.0,0.01365586,0.01454076,30,29.56384,6.233593,4.887749,6.388766,5.052736,0.2489359,0.3510113,0.269967,0.478127,0.4272597,2.16294,2.518728,1.652439,0.0,0.05306051,0.1648454,0.2667534,2,3.0,645.4109,610.9422,10.01816,10.01674
2180.14,1741.207,1,2.0,0,0.0,0,0.0,0,0.0,0.01798324,0.01389061,30,31.37707,5.001662,5.385223,5.113368,5.504157,0.2022148,0.2454181,0.252824,0.3436436,0.4156519,1.744829,3.866788,2.002784,0.0,0.0,0.167646,0.1762481,0,1.0,645.4112,610.9423,10.01816,10.01674
2556.851,2087.248,0,1.0,0,0.0,0,0.0,0,0.0,0.02097553,0.01709618,30,28.62923,4.238913,4.389182,4.356536,4.495881,0.1975733,0.3756042,0.2421641,0.5388513,0.3822695,2.113228,4.667903,2.26653,0.0,0.0,0.1720378,0.2269774,0,4.0,645.4114,610.9424,10.01816,10.01674
1780.563,1014.204,1,2.0,0,0.0,0,0.0,0,0.0,0.0150084,0.008175664,30,23.38987,5.904254,7.241113,6.002866,7.396471,0.1673275,0.2385524,0.2173556,0.3017201,0.3370742,0.5244719,3.153455,0.8865088,0.0,0.4647983,0.1404145,0.2045348,1,4.0,645.4116,610.9425,10.01816,10.01674
2518.349,2111.396,0,0.0,0,0.0,0,0.0,0,0.0,0.02004168,0.01734564,30,27.71046,4.456276,4.930484,4.558663,5.025145,0.1653585,0.1814345,0.1871883,0.3279117,0.3049865,1.059703,4.686508,2.30851,0.0,0.9817609,0.1157873,0.1326039,0,0.0,645.4118,610.9427,10.01816,10.01674
2576.975,1782.894,0,1.0,0,0.0,0,0.0,0,0.0,0.021571,0.0154361,30,25.73453,4.215765,5.196142,4.305369,5.375196,0.1958294,0.3861063,0.2558641,0.5181047,0.4126972,1.00795,4.671493,2.449401,0.0,0.0,0.1772327,0.2803083,1,0.0,645.412,610.9427,10.01816,10.01674
2376.366,1333.463,0,0.0,0,0.0,0,0.0,0,0.0,0.01954983,0.01100268,30,24.5275,4.667353,6.402288,4.770435,6.559656,0.195149,0.2704731,0.2296296,0.3713375,0.3835396,0.8928543,4.294307,1.437695,0.0,0.2662853,0.1454289,0.218767,1,2.0,645.4122,610.9429,10.01816,10.01674
1911.292,1380.991,0,1.0,0,0.0,0,0.0,0,0.0,0.01604283,0.0109654,30,25.51359,5.394948,6.327844,5.543522,6.443503,0.2784002,0.2567523,0.2720647,0.3451598,0.4735478,0.8916121,3.229774,1.806568,0.0,0.09528676,0.221187,0.1781782,0,1.0,645.4124,610.943,10.01816,10.01674
2948.5,2084.717,0,2.0,0,0.0,0,0.0,0,0.0,0.02399894,0.01671261,30,30.20766,3.547408,4.517539,3.633625,4.680334,0.1638636,0.285998,0.2188818,0.3945539,0.3534284,2.165187,5.488942,2.038875,0.0,0.2246658,0.1597501,0.2274587,0,1.0,645.4126,610.9431,10.01816,10.01674
1584.175,1695.997,1,1.0,0,0.0,0,0.0,0,0.0,0.01240028,0.01386257,30,28.47815,5.993674,5.521484,6.183502,5.657598,0.3041821,0.3388844,0.3417298,0.4855193,0.5016019,1.085836,2.5038,2.072917,0.0,0.171012,0.183682,0.2053046,8,4.0,645.4128,610.9432,10.01816,10.01674
1614.358,1583.004,0,0.0,0,0.0,0,0.0,0,0.0,0.01393289,0.0125449,30,23.7707,6.193784,5.722784,6.292582,5.878214,0.1850285,0.2599385,0.2501573,0.4014945,0.348433,1.234601,2.771059,1.944882,0.0,0.08097434,0.1712381,0.2169601,0,1.0,645.413,610.9433,10.01816,10.01674
2123.549,1442.298,0,2.0,0,0.0,0,0.0,0,0.0,0.01763716,0.01168305,30,27.76698,5.020804,5.914246,5.157217,6.056027,0.2439732,0.3424035,0.288256,0.5337357,0.460541,1.671887,3.678257,1.135714,0.0,0.06402168,0.1902433,0.2132804,2,1.0,645.4132,610.9434,10.01816,10.01674
2199.697,1736.071,0,0.0,0,0.0,0,0.0,0,0.0,0.01863236,0.01387952,30,24.51852,4.993906,5.491868,5.081107,5.629014,0.1611119,0.2876415,0.2221472,0.4423584,0.3013047,1.125384,3.976889,2.197634,0.1127676,0.1250806,0.1631598,0.2099521,1,0.0,645.4135,610.9435,10.01816,10.01674
2169.032,2251.271,0,0.0,0,0.0,0,0.0,0,0.0,0.01807894,0.01853669,30,31.04892,5.080485,4.349291,5.182471,4.428894,0.2109411,0.2337732,0.2484987,0.4135979,0.3591956,1.9722,3.889132,2.608631,0.0,0.2330571,0.1282537,0.1269278,0,0.0,645.4136,610.9437,10.01816,10.01674
1739.648,1411.556,0,0.0,0,0.0,0,0.0,0,0.0,0.01386539,0.01169922,30,26.82808,5.826304,6.154083,5.956696,6.253614,0.2489534,0.2338648,0.2995604,0.3896337,0.4658013,1.603324,2.883097,1.385298,0.0,0.0,0.1643859,0.1513217,0,0.0,645.4139,610.9438,10.01816,10.01674
2860.968,1696.57,0,0.0,0,0.0,0,0.0,0,0.0,0.02341441,0.01378436,30,25.90287,3.67336,5.709253,3.790132,5.820157,0.1990409,0.2011543,0.2547211,0.3137183,0.3491151,0.9680175,5.294114,2.555785,0.0,0.0,0.1313625,0.1582257,0,2.0,645.4141,610.9438,10.01816,10.01674
1692.271,2167.601,2,0.0,0,0.0,0,0.0,0,0.0,0.01459135,0.017537,30,28.00995,5.982201,4.24782,6.087119,4.381176,0.2144646,0.2723996,0.2653028,0.4530435,0.3863051,2.949981,2.899649,1.46752,0.0,0.2803459,0.1656546,0.2126056,0,0.0,645.4142,610.944,10.01816,10.01674
2504.149,2002.96,0,0.0,0,0.0,0,0.0,0,0.0,0.02170471,0.01666388,30,26.19088,4.484858,4.528555,4.580265,4.679257,0.1662562,0.2970565,0.204311,0.4419679,0.2888333,2.994946,4.648897,1.370877,0.0,0.0,0.1299246,0.2329638,0,1.0,645.4145,610.9441,10.01816,10.01674
1619.375,1643.16,0,1.0,0,0.0,0,0.0,0,0.0,0.01372856,0.01371327,30,27.47616,6.155864,5.630265,6.260639,5.769078,0.1907328,0.297459,0.2564703,0.4299313,0.3779202,1.402353,2.753071,1.486263,0.0,0.4217396,0.1796655,0.2102431,0,2.0,645.4147,610.9442,10.01816,10.01674
1285.889,2095.843,0,0.0,0,0.0,0,0.0,0,0.0,0.01078486,0.01754414,30,28.13843,6.75905,4.729314,6.898102,4.843373,0.2578374,0.3148355,0.2747211,0.4391887,0.3496004,0.842508,2.045122,2.883855,0.0,0.4858254,0.1931218,0.207482,3,2.0,645.4149,610.9443,10.01816,10.01674
1663.421,2117.201,1,2.0,0,0.0,0,0.0,0,0.0,0.01411624,0.01784439,30,27.78528,6.173935,4.390412,6.265206,4.520628,0.171339,0.2942007,0.1986592,0.4790136,0.3107131,2.184489,2.950081,2.305744,0.0,0.04109456,0.1225067,0.1918959,0,0.0,645.4151,610.9445,10.01816,10.01674
2369.382,1713.127,0,1.0,0,0.0,0,0.0,0,0.0,0.02002089,0.01330005,30,24.81087,4.600297,5.10567,4.733309,5.216449,0.2200163,0.2194023,0.2382683,0.4001688,0.3960693,3.126147,4.278253,0.8977662,0.0,0.0,0.1525745,0.1571435,1,1.0,645.4153,610.9445,10.01816,10.01674
2336.616,1111.908,0,1.0,0,0.0,0,0.0,0,0.0,0.01930855,0.00853146,30,35.0,4.720937,6.694478,4.851816,6.847444,0.1870316,0.3441513,0.2432292,0.4337496,0.3527468,1.245721,4.221768,0.8958973,0.0,0.0,0.1618969,0.2500933,4,1.0,645.4155,610.9446,10.01816,10.01674
1820.901,2032.191,0,0.0,0,0.0,0,0.0,0,0.0,0.01453608,0.01776816,30,24.46221,5.576836,4.857748,5.739635,5.011981,0.2548806,0.2914493,0.3003089,0.4511642,0.4426938,1.033049,3.026411,2.470548,0.07089029,0.5362316,0.1836706,0.2226557,1,1.0,645.4157,610.9448,10.01816,10.01674
1803.752,1214.369,3,1.0,0,0.0,0,0.0,0,0.0,0.01529247,0.0100149,30,27.71206,5.764553,6.355267,5.879548,6.561047,0.2094028,0.4085169,0.264705,0.5134656,0.3901366,0.8318485,3.123701,1.378245,0.0,0.0170182,0.1510031,0.3069088,1,3.0,645.4159,610.9449,10.01816,10.01674
2323.656,1845.539,1,0.0,0,0.0,0,0.0,0,0.0,0.01859848,0.01549199,30,30.47016,4.225093,5.058069,4.437762,5.173003,0.3413228,0.223507,0.4454869,0.3525215,0.7390022,2.430268,3.771434,1.661585,0.0,0.0,0.2834776,0.1761842,0,2.0,645.4161,610.945,10.01816,10.01674
2273.718,1826.59,1,0.0,0,0.0,0,0.0,0,0.0,0.01926462,0.01552722,30,33.10225,4.659797,5.31254,4.805845,5.429996,0.239926,0.2153878,0.2805187,0.3221345,0.4601559,1.699812,3.983674,1.824047,0.06596212,0.3470372,0.1824086,0.178652,3,0.0,645.4163,610.9451,10.01816,10.01674
1631.219,1356.694,0,0.0,0,0.0,0,0.0,0,0.0,0.01425297,0.01061606,30,24.09796,6.086307,6.488841,6.223122,6.603714,0.1910215,0.2037843,0.2831961,0.2856876,0.4101768,0.95816,2.743564,1.619469,0.0,0.1954821,0.1674169,0.1507587,5,2.0,645.4166,610.9452,10.01816,10.01674
2815.39,2274.633,0,0.0,0,0.0,0,0.0,0,0.0,0.02307062,0.01831356,30,30.20596,3.819741,4.199076,3.920774,4.282943,0.1367357,0.1800849,0.1867604,0.3127487,0.2799869,3.025808,5.276731,2.060468,0.1039214,0.04033302,0.1135817,0.1146932,1,0.0,645.4167,610.9453,10.01816,10.01674
2520.187,1492.449,0,0.0,0,0.0,0,0.0,0,0.0,0.01925342,0.01267124,30,27.86408,4.465493,5.836365,4.548872,6.018918,0.1495024,0.3305776,0.2027519,0.4602579,0.2987997,1.454282,4.68806,1.458093,0.0,0.03433643,0.1305035,0.2606035,1,3.0,645.4169,610.9454,10.01816,10.01674
2314.65,2045.584,0,0.0,0,0.0,0,0.0,0,0.0,0.01873579,0.01662233,30,31.77664,4.70986,4.837409,4.840683,4.940225,0.1878819,0.2115407,0.2716977,0.3032573,0.3904873,2.049424,4.158899,2.282974,0.0,0.09001607,0.1688418,0.1396289,1,1.0,645.4172,610.9456,10.01816,10.01674
1912.044,1480.712,0,1.0,0,0.0,0,0.0,0,0.0,0.01661474,0.01238827,30,28.48071,5.533889,5.963719,5.662132,6.103887,0.2163419,0.2977949,0.2255637,0.4579465,0.4048448,1.433708,3.330813,1.511667,0.0,0.0,0.1787914,0.2120568,3,0.0,645.4174,610.9457,10.01816,10.01674
2141.182,1631.88,1,1.0,0,0.0,0,0.0,0,0.0,0.01793776,0.01319711,30,27.8435,5.135221,5.729487,5.233695,5.84691,0.1709902,0.2402012,0.2521741,0.3613799,0.3569853,1.100077,3.846005,2.284147,0.0,0.01380758,0.1586346,0.1705459,0,0.0,645.4177,610.9458,10.01816,10.01674
2745.356,1868.133,0,0.0,0,0.0,0,0.0,0,0.0,0.02234936,0.01472211,30,32.70619,4.032963,5.262479,4.11194,5.397329,0.1386231,0.2888002,0.1623252,0.4057511,0.2733323,1.158587,5.16076,2.06863,0.06632235,0.4998788,0.1051792,0.1981048,1,0.0,645.418,610.9459,10.01816,10.01674
1853.23,1634.932,1,1.0,0,0.0,0,0.0,0,0.0,0.01647463,0.01312757,30,28.52753,5.649768,5.747512,5.765124,5.904952,0.1972865,0.2884912,0.2658513,0.3680367,0.3839766,0.7307796,3.211014,2.10094,0.0,0.3848993,0.195245,0.2389649,3,1.0,645.4182,610.946,10.01816,10.01674
2485.285,1935.168,0,0.0,0,0.0,0,0.0,0,0.0,0.02074994,0.01487776,30,27.11856,4.37068,4.970281,4.493884,5.08195,0.194104,0.2889342,0.2347438,0.469028,0.4056906,1.643529,4.506109,1.794233,0.0,0.5445948,0.183955,0.1947982,0,0.0,645.4185,610.9462,10.01816,10.01674
2514.718,1492.94,0,1.0,0,0.0,0,0.0,0,0.0,0.01973193,0.01209934,30,30.10259,4.257049,6.055651,4.394983,6.190768,0.2258531,0.2608382,0.278398,0.3895747,0.4151801,0.966419,4.517214,1.863046,0.0,0.1577836,0.1868633,0.1886242,1,5.0,645.4187,610.9463,10.01816,10.01674
2292.446,1293.407,0,0.0,0,0.0,0,0.0,0,0.0,0.01986441,0.009925351,30,25.68474,4.880044,6.573769,4.958831,6.708595,0.1759597,0.2222066,0.21515,0.3041104,0.3313187,0.7605004,4.186902,1.847887,0.0,0.0,0.1503266,0.1737604,0,0.0,645.4189,610.9464,10.01816,10.01674
2063.558,1323.968,1,0.0,0,0.0,0,0.0,0,0.0,0.0176641,0.01028763,30,22.15143,5.189713,6.480364,5.31852,6.62417,0.205024,0.2540579,0.2893744,0.3264566,0.4152846,0.7395321,3.603393,1.578703,0.04128455,0.2953331,0.1456153,0.1988089,7,2.0,645.4191,610.9465,10.01816,10.01674
2561.398,2125.318,2,0.0,0,0.0,0,0.0,0,0.0,0.0214604,0.01801454,30,26.73869,4.232374,4.628764,4.342899,4.724411,0.2001515,0.2765285,0.2731041,0.4026844,0.3938819,1.537951,4.635538,2.635182,0.0,0.2732756,0.1729112,0.1670322,1,0.0,645.4194,610.9466,10.01816,10.01674
2527.507,2096.746,1,1.0,0,0.0,0,0.0,0,0.0,0.02157431,0.01720369,30,26.44963,4.342956,4.378375,4.44661,4.523104,0.1739368,0.2782775,0.2485834,0.80103,0.3661206,2.113527,4.597627,2.07664,0.06092271,0.0,0.124687,0.2245018,0,0.0,645.4196,610.9467,10.01816,10.01674
2782.385,2052.098,1,0.0,0,0.0,0,0.0,0,0.0,0.02268757,0.01605901,30,27.97426,3.930052,4.794601,4.013935,4.896005,0.1460202,0.3007613,0.1798403,0.3972969,0.2747064,1.746056,5.241996,2.210039,0.05469427,0.2923329,0.1072921,0.1745916,1,0.0,645.4198,610.9468,10.01816,10.01674
1767.765,1634.175,0,0.0,0,0.0,0,0.0,0,0.0,0.01508341,0.0138299,30,32.59227,5.820455,5.728349,5.923324,5.848264,0.2137114,0.2176219,0.2918882,0.3015202,0.4006227,1.457679,3.022755,1.9631,0.0,0.05845182,0.1661983,0.1704329,1,0.0,645.42,610.947,10.01816,10.01674
1632.002,2160.58,1,0.0,0,0.0,0,0.0,0,0.0,0.0133894,0.01790175,30,24.1214,6.010331,4.542392,6.156398,4.654464,0.2494735,0.2280355,0.3266264,0.3498206,0.3874047,1.799626,2.70857,2.823855,0.0,0.0,0.1900293,0.1612753,4,0.0,645.4203,610.947,10.01816,10.01674
2327.802,1969.818,1,0.0,0,0.0,0,0.0,0,0.0,0.01958387,0.01531894,30,28.78712,4.560343,4.780408,4.692957,4.9051,0.2530292,0.2923022,0.3454756,0.3889507,0.4931404,2.370925,4.028988,1.811488,0.0,0.01154072,0.204897,0.2367674,2,0.0,645.4205,610.9471,10.01816,10.01674
2144.342,2061.952,0,0.0,0,0.0,0,0.0,0,0.0,0.01825426,0.01773412,30,30.01321,5.10595,4.745046,5.224525,4.873977,0.190243,0.2826589,0.2684608,0.3889078,0.4004722,0.751568,3.799121,3.457038,0.0,0.05567922,0.1356661,0.2072386,0,1.0,645.4207,610.9473,10.01816,10.01674
2637.274,1424.699,0,1.0,0,0.0,0,0.0,0,0.0,0.02168365,0.01207471,30,23.92326,4.185747,6.20971,4.270876,6.331185,0.168421,0.2019536,0.2148041,0.3172318,0.3399377,1.19794,4.880784,1.79473,0.0,0.0,0.1436673,0.1740286,0,0.0,645.4209,610.9473,10.01816,10.01674
2560.836,2186.664,0,0.0,0,0.0,0,0.0,0,0.0,0.0216132,0.01699536,30,29.70936,4.339312,4.36025,4.440366,4.509473,0.157584,0.2909021,0.2052711,0.4310874,0.3034,1.851451,4.755879,2.362105,0.0,0.346054,0.1559865,0.2260004,0,4.0,645.4211,610.9474,10.01816,10.01674
2233.769,1846.906,1,0.0,0,0.0,0,0.0,0,0.0,0.01973322,0.01443699,30,30.93594,4.980621,5.336465,5.063262,5.443827,0.1582003,0.2418574,0.2318109,0.3529137,0.3133986,1.000453,4.049913,2.530933,0.05979427,0.2930625,0.1421099,0.1540185,1,0.0,645.4214,610.9476,10.01816,10.01674
1553.526,1664.638,1,1.0,0,0.0,0,0.0,0,0.0,0.01317513,0.01355129,30,26.82289,6.170206,5.474518,6.301799,5.643672,0.2213708,0.3129702,0.2898834,0.4520806,0.4650041,1.150778,2.547469,2.190459,0.0,0.01037845,0.1929838,0.2567361,1,1.0,645.4216,610.9477,10.01816,10.01674
1750.888,1684.504,1,1.0,0,0.0,0,0.0,0,0.0,0.01414286,0.01285819,30,23.95926,5.921953,5.580163,6.056173,5.750188,0.1747987,0.308302,0.2027368,0.4956603,0.3250706,0.927894,3.098567,1.702199,0.0,0.5783288,0.1611436,0.2545028,2,3.0,645.4218,610.9478,10.01816,10.01674
2038.368,2411.24,0,0.0,0,0.0,0,0.0,0,0.0,0.01809777,0.01918107,30,28.28811,5.324128,4.153061,5.425821,4.257402,0.1763673,0.2520826,0.2585081,0.3993066,0.3621056,1.006164,3.630833,3.559605,0.0,0.3520041,0.1648632,0.1905179,0,1.0,645.4221,610.9479,10.01816,10.01674
2580.88,2074.28,0,1.0,0,0.0,0,0.0,0,0.0,0.0217075,0.01735146,30,26.76144,4.322917,4.80779,4.43667,4.932315,0.1497369,0.2994584,0.1897199,0.4461035,0.323047,1.108661,4.805628,2.845662,0.0,0.207928,0.1136858,0.1769546,0,0.0,645.4222,610.948,10.01816,10.01674
2087.454,1324.959,0,1.0,0,0.0,0,0.0,0,0.0,0.01678314,0.010792,30,29.23363,5.136059,6.224992,5.257868,6.368442,0.2266881,0.3061587,0.2807285,0.4797283,0.4046873,1.587923,3.666289,0.9644764,0.0,0.1018484,0.1822285,0.2084912,0,0.0,645.4225,610.9481,10.01816,10.01674
1805.735,2218.953,0,2.0,0,0.0,0,0.0,0,0.0,0.014902,0.01799904,30,26.24927,5.786264,4.245851,5.906975,4.370322,0.2004844,0.2550113,0.2538669,0.4729043,0.3629481,1.736503,3.136795,3.00369,0.0,0.0,0.1574204,0.1786432,0,0.0,645.4227,610.9482,10.01816,10.01674
2443.303,1797.964,0,1.0,0,0.0,0,0.0,0,0.0,0.01981817,0.01497841,30,28.31678,4.563312,5.085291,4.649015,5.203687,0.1615945,0.2586812,0.19268,0.6384385,0.3121842,2.056369,4.526697,1.695175,0.04057413,0.0,0.1357417,0.16471,1,1.0,645.4229,610.9483,10.01816,10.01674
1982.502,1874.532,0,0.0,0,0.0,0,0.0,0,0.0,0.01661567,0.01542408,30,26.33581,5.443847,5.113297,5.55745,5.224694,0.1636339,0.2503942,0.2365885,0.3900922,0.3776774,2.006559,3.513792,1.97621,0.0,0.0,0.1693489,0.1691147,1,6.0,645.4231,610.9484,10.01816,10.01674
2195.135,581.6222,0,0.0,0,0.0,0,0.0,0,0.0,0.01833603,0.004827844,30,29.55099,4.973223,8.220587,5.08854,8.360832,0.2102573,0.2214485,0.2449063,0.2909924,0.4045283,0.4629962,3.907258,0.4844015,0.0,0.04939993,0.1629935,0.1469853,0,3.0,645.4233,610.9485,10.01816,10.01674
1954.704,2302.8,1,0.0,0,0.0,0,0.0,0,0.0,0.01707458,0.01824374,30,26.87952,5.386842,4.286324,5.529583,4.446787,0.2414858,0.3730498,0.2723062,0.5084349,0.4446292,0.7510287,3.357864,2.990043,0.0,0.6918526,0.1726219,0.2558801,2,1.0,645.4236,610.9486,10.01816,10.01674
3169.55,2308.49,1,0.0,0,0.0,0,0.0,0,0.0,0.02631524,0.01895619,30,28.68097,3.009637,3.919211,3.125999,4.041983,0.2072678,0.3327337,0.2380632,0.4715909,0.397752,3.13263,5.894959,1.739352,0.0,0.07445797,0.1544471,0.224328,1,0.0,645.4238,610.9487,10.01816,10.01674
2965.414,1779.104,1,0.0,0,0.0,0,0.0,0,0.0,0.02561922,0.01512815,30,26.13716,3.564201,5.410885,3.634068,5.558661,0.1554501,0.3054239,0.2043495,0.4080179,0.3203045,0.7764326,5.580866,2.445928,0.0,0.2987062,0.123447,0.2238882,0,0.0,645.424,610.9488,10.01816,10.01674
2229.22,2377.071,1,1.0,0,0.0,0,0.0,0,0.0,0.01852043,0.01854242,30,28.59525,4.900047,4.003833,5.020894,4.12167,0.1963627,0.2602844,0.264128,0.3924899,0.4217214,1.879569,3.958527,3.192845,0.0,0.0,0.1568562,0.1702144,0,0.0,645.4243,610.9489,10.01816,10.01674
2079.919,2377.389,0,0.0,0,0.0,0,0.0,0,0.0,0.01701024,0.02017998,30,26.74248,5.191769,3.837878,5.309139,3.957601,0.1957965,0.315291,0.2585837,0.4730497,0.3959112,1.68933,3.669629,3.379719,0.0,0.0,0.189428,0.2020919,2,0.0,645.4247,610.949,10.01816,10.01674
2737.652,1740.751,0,1.0,0,0.0,0,0.0,0,0.0,0.02215473,0.0140354,30,27.89733,4.045459,5.41642,4.119727,5.534441,0.1287776,0.2236702,0.1775832,0.3169702,0.2573129,1.724845,5.152245,1.731299,0.06563734,0.3137568,0.1171991,0.1720829,0,1.0,645.4249,610.9492,10.01816,10.01674
1639.185,2249.929,0,1.0,0,0.0,0,0.0,0,0.0,0.01352431,0.01911487,30,23.68526,6.049324,4.16876,6.180509,4.284882,0.2079918,0.433519,0.2917138,0.6157175,0.4368806,1.280411,2.731789,2.651238,0.0,0.5424372,0.1696108,0.2088679,1,1.0,645.4252,610.9493,10.01816,10.01674
1385.084,1201.982,0,0.0,0,0.0,0,0.0,0,0.0,0.01160192,0.009570705,30,26.0835,6.49483,6.620357,6.635778,6.769628,0.2790871,0.2305226,0.2977983,0.3234259,0.4460458,1.360842,2.161518,1.138167,0.0,0.0,0.1982734,0.1944847,4,6.0,645.4254,610.9494,10.01816,10.01674
1970.965,2519.098,0,1.0,0,0.0,0,0.0,0,0.0,0.01591916,0.02021135,30,24.2331,5.358281,3.808075,5.481921,3.924208,0.1881348,0.2361899,0.3024757,0.3607626,0.4377685,1.334297,3.412628,3.990767,0.0,0.0,0.1955605,0.1708505,0,2.0,645.4256,610.9495,10.01816,10.01674
2346.04,1843.518,1,0.0,0,0.0,0,0.0,0,0.0,0.01945291,0.01503064,30,28.50361,4.634534,5.222283,4.738317,5.331879,0.21771,0.2728981,0.2538542,0.4530098,0.4500106,1.211649,4.174432,2.259023,0.0,0.3084458,0.1841685,0.1801631,0,0.0,645.4258,610.9496,10.01816,10.01674
1672.363,1656.685,0,0.0,0,0.0,0,0.0,0,0.0,0.01478624,0.01420414,30,25.32616,5.913609,5.83357,6.057664,5.943906,0.249381,0.2196375,0.3060069,0.2993373,0.4344481,0.5840632,2.759431,2.732807,0.0,0.06834968,0.2115652,0.1689669,0,2.0,645.426,610.9497,10.01816,10.01674
2554.054,1700.683,2,0.0,0,0.0,0,0.0,0,0.0,0.02166119,0.01384744,30,32.60479,4.225154,5.677763,4.346302,5.788894,0.1936007,0.2067344,0.2672176,0.2815998,0.4249384,1.353591,4.624691,2.171273,0.0,0.06616846,0.1617424,0.1488097,3,0.0,645.4262,610.9498,10.01816,10.01674
2096.27,1721.445,1,0.0,0,0.0,0,0.0,0,0.0,0.016936,0.01394731,30,28.55146,5.031386,5.653337,5.189123,5.746908,0.2402169,0.1899819,0.2992165,0.3460569,0.4631474,1.567667,3.591379,1.442321,0.04846809,0.5766346,0.1869387,0.1474941,2,0.0,645.4264,610.9499,10.01816,10.01674
2690.655,2216.575,0,0.0,0,0.0,0,0.0,0,0.0,0.0224527,0.01726471,30,26.31505,4.036566,4.313375,4.149077,4.468192,0.1944081,0.3917383,0.2285697,0.5581117,0.3489589,1.704473,4.959948,2.002575,0.0,0.6346986,0.1375243,0.2572857,0,2.0,645.4266,610.95,10.01816,10.01674
1304.354,2018.502,0,0.0,0,0.0,0,0.0,0,0.0,0.01020603,0.01686314,30,29.79996,6.798056,4.744421,6.904046,4.857414,0.2043923,0.2448828,0.2364994,0.5729844,0.3653607,1.455426,2.133995,2.577471,0.0,0.1298206,0.1742145,0.1790771,1,0.0,645.4268,610.9501,10.01816,10.01674
1782.78,2118.041,1,0.0,0,0.0,0,0.0,0,0.0,0.01440839,0.01801509,30,25.54202,5.80421,4.428043,5.924778,4.560718,0.1881587,0.3779867,0.234221,0.623234,0.4367356,1.230508,3.0637,2.982476,0.0,0.0,0.1708969,0.2421523,2,3.0,645.427,610.9502,10.01816,10.01674
